id,title,release_date,runtime,vote_average,vote_count,genre_ids,cast_person_ids
72139,De blaa drenge,1933-08-15,101,6.0,3,[35],"[1105395, 117963, 570205, 579003, 579007, 1105402, 1276219, 1098520, 117973, 579166, 222683, 85001, 1098523, 1430079, 142903, 1430081]"
184003,Fem raske piger,1933-08-20,0,5.5,2,[35],"[1086978, 563753, 1430781, 226147, 1341283, 1170361, 935813, 579026, 578995, 1276222, 579186, 1073084, 117958, 29029, 105905, 114720]"
1008448,Den Ny Husassistent,1933-10-30,93,0.0,0,[35],"[1341283, 1147093, 1289074, 1287107, 1501721, 3235556, 1276219, 1098520, 1268247, 1289062]"
748070,Kobberbryllup,1933-12-26,0,0.0,0,[35],"[1159136, 1341284, 1335657, 1437348, 568921, 1129187, 142930, 1159139]"
56880,Saa til Søs,1933-12-26,0,3.7,3,[35],"[563753, 579032, 117970, 579174, 936802, 1098520, 1098521, 936783, 117963, 592186, 1098522, 1098523, 1098524, 579134]"
264457,Københavnere,1933-12-30,0,6.0,2,[35],"[579032, 117971, 935813, 1147093, 1287095, 85001, 1287108, 1433697, 578977, 1430781, 1272844, 568922, 117969, 936785, 579167, 1105404, 117967, 579008, 117958, 579186, 114720, 579208]"
183998,7-9-13,1934-02-22,0,6.5,2,[35],"[1167142, 1167143, 1341283, 579007, 222683, 1501629, 1501630, 1147093, 1073084, 1105404, 1287108, 29029]"
212294,The Wedding of Palo,1934-03-05,79,5.0,4,"[36, 18]","[1196631, 1196632]"
222913,Ud i den kolde sne,1934-04-09,104,6.5,2,[35],"[222683, 224892, 85001, 579170, 1287095, 936785, 117958, 578985, 568922, 1105404, 1073084, 579180, 578977, 117967, 114720, 578995, 1396024, 579154, 936782]"
342801,Skaf en sensation,1934-08-09,91,7.0,1,[35],"[563753, 579032, 117963, 1341284, 1268501, 1459520, 1473077, 579148, 1098521, 1204592, 142928, 1437348, 137360, 579168]"
357882,"København, Kalundborg og -?",1934-08-20,0,5.5,2,[35],"[1096155, 1504721, 85001, 578532, 82280, 1504724, 1504725, 2220798, 1504727, 1504728, 1389970, 1504729, 117936, 117940, 117958, 1287107, 298328, 1396021, 1105399, 936785, 578958, 1292080, 579174]"
218019,Barken Margrethe,1934-09-20,0,7.0,3,[35],"[85001, 117936, 209389, 578985, 114720, 579183, 1429855, 1203877, 117940, 936785, 579170, 117958, 1073084, 579180, 1396024, 298328, 568922, 579186, 117967]"
305980,Lynet,1934-09-26,96,6.0,2,"[80, 35]","[117942, 1389110, 117940, 568930, 579007, 117963, 579154, 29029, 29029, 579003, 579168, 568922, 579208]"
176769,Nøddebo Præstegaard,1934-11-26,0,5.3,3,"[35, 10751]","[1159136, 137360, 1159139, 592186, 209389, 117940, 1098520, 579027, 117963, 579169, 1129187, 568921, 1059294, 579203, 1203879]"
367600,Flugten fra millionerne,1934-12-22,0,8.0,1,[35],"[1534065, 935813, 579032, 117963, 579027, 568921, 936783, 579174, 1534067, 117940, 117971, 1534068, 579167, 1170361, 1436891, 579003, 142928, 578995, 1017484]"
264456,Kidnapped,1935-01-10,92,6.5,2,"[35, 80]","[85001, 117958, 1147093, 89684, 579186, 29029, 578977, 1287108, 1105404, 1473076, 1096156, 1287106, 579174, 1396024, 1095754, 117967, 568922, 579000, 578995]"
81599,Rasmines bryllup,1935-02-11,0,6.5,2,[35],"[117963, 579178, 592169, 579032, 117973, 224892, 592171, 592172, 47873]"
1439134,D.S.B. før og nu – en Rejse i Rytme og Tempo gennem Tiden,1935-02-24,0,0.0,0,[],[]
342797,Provinsen kalder,1935-03-07,0,6.0,2,[35],"[1203877, 1159139, 229176, 579174, 1148310, 85001, 1147093, 1430182, 1098523, 1095754, 579170, 117960, 1328715, 579208, 1430781, 1473073]"
252757,The Golden Smile,1935-08-29,82,0.0,0,[18],"[1140106, 1288145, 47873, 592144, 1017488, 579174, 936780, 579164, 298328, 1459520, 1203879, 579148, 1430337, 1268517, 1473076, 1501966]"
356852,Fange nr. 1,1935-09-16,0,7.0,3,[35],"[579032, 1272275, 568921, 117940, 1430781, 579164, 578995, 1086983, 1105404, 1502192]"
606072,Week-end,1935-09-19,102,5.0,1,[35],"[117967, 579007, 579008, 1167141, 579186, 592139, 117936, 936785, 117958, 579166, 1047990, 579170, 225502, 579183, 579010, 85001, 578995, 226147, 114720, 1105404, 1287106, 1430781, 579167, 117943, 579008, 1396024, 1268504, 578951]"
519633,Danmarksfilmen,1935-12-16,55,5.0,1,[],[]
187329,De bør forelske Dem,1935-12-19,0,4.7,3,"[10751, 35]","[1059187, 1206745, 1203877, 117963, 1148310, 568930, 1287131, 579166, 579137, 1272844, 579174, 1287380, 117943, 936776, 117969, 579170, 1478342, 1159136, 1501721, 579179]"
358310,Min kone er husar,1935-12-26,0,7.5,2,"[35, 10749, 10402]","[579170, 579178, 563753, 1095754, 1098523, 568921, 578995, 1073084, 568922, 579167, 1436808, 1298987, 578977]"
251746,Snushanerne,1936-01-01,89,5.5,2,"[35, 80]","[85001, 117958, 579170, 579183, 579027, 1096156, 1287108, 1287104, 936782, 579186, 579010, 1287105, 568922, 114720, 568923, 1147093, 1287110, 117967]"
218971,Millionærdrengen,1936-04-02,101,6.5,2,[35],"[1129187, 579170, 117942, 229176, 570205, 1472299, 222683, 1472300, 1435974, 298328, 1162027, 936802, 578995, 1268655, 117972, 114720, 568922, 1472301, 1472302]"
264461,Sol over Danmark,1936-08-23,0,5.5,2,[35],"[142930, 1170361, 578058, 1436609, 142669, 1435974, 1289058, 1436611, 142933]"
306276,6th draw,1936-09-28,0,6.0,2,[35],"[579032, 117973, 951079, 579203, 579170, 1098520, 1147093, 117943, 578951]"
221181,Panserbasse,1936-09-30,99,6.4,4,[35],"[85001, 117958, 1148310, 579183, 114720, 936785, 1287131, 1105397, 225502, 1287110, 1287105, 936782, 1096156, 1287132, 1430187, 1435976, 1435977, 1435978, 570205, 1287380, 1073084, 935770, 117943, 1435979, 578993, 117967, 568922, 936787, 1086983]"
748085,Cirkus-revyen,1936-11-02,0,0.0,0,[35],[]
357015,Giftes - nej tak!,1936-12-04,0,7.0,2,[35],"[936776, 1059187, 85001, 579166, 1148310, 117963, 117971, 117958, 117936, 1170362]"
252765,En fuldendt gentleman,1937-01-25,108,0.0,0,[35],"[936775, 579183, 1288156, 1502044, 1170361, 936786, 578995, 1287131, 117943, 568930, 1502047, 579000, 1287106, 1105400, 592139, 1502048, 117960, 1502050, 1328715, 1502051, 578977, 568922, 1502052, 1502053, 579200, 142669, 1105404]"
253852,Incognito,1937-02-09,100,7.0,2,"[35, 10751]","[85001, 117958, 568930, 936785, 117971, 579166, 117963, 117936, 1289677, 1096156, 117960, 114720, 568923, 568922, 579027]"
1436309,Som det sker,1937-02-18,0,0.0,0,[],[]
1439130,Drenge til Skovs,1937-02-24,0,0.0,0,[18],[]
114701,Det begyndte ombord,1937-08-09,86,5.7,3,"[10751, 18, 35]","[1059187, 1059290, 117942, 1059294, 578999, 117967, 1059462, 1059463, 579138, 1290293]"
206650,"Mille, Marie og mig",1937-08-27,0,5.7,3,[35],"[563753, 578993, 579170, 117940, 117943, 1095755, 1505591, 1436891, 1433814]"
218960,Frk. Møllers jubilæum,1937-08-30,0,5.5,2,[35],"[1105395, 1288156, 579183, 214904, 117936, 114720, 579186, 1287108, 51208, 592172, 579000, 578977, 579163, 105905, 1096158, 1059463, 117967, 1502161, 1502053]"
342794,Plat eller krone,1937-09-16,0,6.5,2,[35],"[85001, 579026, 1129187, 568921, 1148310, 1287105, 1159139, 579168, 117963, 1473068, 1287104, 579008, 209394, 579167, 1170361, 936786, 395016]"
455895,Cocktail,1937-10-10,0,6.0,1,[35],"[1105395, 579032, 936775, 563753, 1350021, 1096155, 1190038]"
252114,Den kloge mand,1937-11-01,92,7.0,2,"[10751, 18]","[592144, 229176, 1170361, 1287379, 1263277, 568921, 142930, 1287380, 1025578, 1287381, 117970, 1105397, 1204597, 579174, 1162027, 936802, 579160, 578999]"
218016,Flaadens blaa matroser,1937-11-19,0,5.0,2,[35],"[1073084, 936786, 936785, 85001, 1148310, 579032, 117958, 117972, 579166, 1287108, 1159139, 48011, 117967, 1289706, 202598, 105905, 70635, 117956, 579138, 142928]"
173853,Der var engang en vicevært,1937-12-26,0,5.0,2,"[10751, 35]","[936775, 1096156, 214904, 579170, 951079, 114720, 579154, 1156671, 1156672, 579010, 117943, 105905, 1430173, 579186, 1098524, 1430353, 579167, 1328715, 1096157, 579138, 1105400, 142669, 936787, 1430781, 1096158, 1396024, 1287381, 117960, 1396022, 1105404, 578951, 1435973, 1059463, 579174, 579183, 2149772]"
93203,Alarm,1938-02-21,104,5.5,2,[35],"[579183, 1105398, 214904, 117963, 579164, 1288156, 1159135, 114720, 592172, 579170, 579000, 568922, 568922, 578985]"
374171,Kongen Bød,1938-03-16,0,4.5,2,[18],"[89677, 1041545, 1553571, 1017488, 89676, 1017401, 142930, 1162027]"
56884,Under byens tage,1938-04-17,0,7.3,3,[35],"[1105395, 579003, 579032, 117958, 1105398, 579170, 579167, 117963, 51208, 579179, 936779, 1105399, 579184, 117956, 1105400, 1105401, 1105402, 1105403, 1105404, 936802, 117969, 936776, 936786, 578951, 1105396, 1105397, 1017482]"
252743,Champagnegaloppen,1938-08-01,0,4.5,2,"[10751, 10402]","[592133, 1204604, 117971, 579164, 47873, 578995, 579000, 1174480, 579002, 578989, 117973]"
241061,Den mandlige husassistent,1938-08-22,0,5.5,2,"[35, 10751]","[936775, 117970, 1129187, 209389, 117943, 1276222, 935808, 1096156, 579179, 1276223, 179401, 1059463, 1086983, 209394, 568922, 579174, 936787]"
218956,Life on the Hegn Farm,1938-10-03,90,4.0,2,"[18, 10751]","[1203877, 1203878, 209389, 1203879, 1203881, 117970, 1017401, 1203884, 1017488, 1501959, 1170360, 298328, 1025578, 1443728, 578999, 1307749, 579027, 578958]"
72143,Livet på Hegnsgaard,1938-10-03,0,7.0,1,[35],"[1203877, 209389, 117970, 298328, 579027, 1203878, 1203879, 1203881]"
748029,I Folkets Navn,1938-10-20,0,0.0,0,[18],"[142930, 578989, 1290443, 579174, 5259283, 1501960, 1115153, 1389110, 568922, 1017482, 579009, 934973, 1189168, 85001, 214904, 578958]"
183982,Balletten danser,1938-11-02,0,6.5,2,[35],"[70635, 592171, 229176, 578993, 47873, 1292080, 1341668, 579029, 1501710, 1501711, 1501712, 1501713, 1501714, 1501715, 1501716]"
73166,Bolettes Brudefærd,1938-12-17,102,8.5,2,"[35, 10749]","[1140106, 117942, 579203, 579170, 951079, 142930, 1162027, 1289058, 579174, 1289061, 1289062, 298328, 1265036, 142669, 936783, 1098520]"
155718,Blaavand melder storm,1938-12-26,105,5.3,3,[18],"[936775, 64123, 1105398, 579159, 117970, 579183, 1272689, 579170, 1073084, 1203881, 1290443, 1098523, 225502, 579000, 117973, 568922, 1096158, 1196631, 1105404, 1098524, 47873]"
252748,Den gamle præst,1939-02-01,83,5.5,2,"[10751, 18]","[579016, 592186, 1501958, 29042, 568921, 1501959, 1268653, 1129187, 1501960, 578058, 1501961, 1170362, 298328, 1298987, 1501962]"
253509,De tre måske fire,1939-02-27,99,4.0,2,[35],"[214904, 579183, 114720, 579186, 1105399, 1196407, 1105398, 936781, 117943, 578995, 1059290, 225502, 1287131, 579170, 137361, 1430136, 568922, 1328715, 1096158, 936787, 117937, 105905]"
252777,En lille tilfældighed,1939-04-10,0,6.5,2,"[35, 18]","[579032, 85001, 570205, 935813, 142669, 117963, 579176, 579007, 1170362, 579170, 1287105, 1105404, 1289058, 1059208, 114718, 1098524, 928902, 1502159, 1502161]"
368254,Children of Divorce,1939-08-11,91,5.0,2,[18],"[117968, 117963, 222683, 137361, 579134, 117969, 1535259, 1535260, 1535261, 298328, 142669, 579180, 105905, 1430093, 1017488, 934973, 1189168, 1535258, 932286]"
81592,Genboerne,1939-08-20,0,6.0,2,[35],"[592144, 579170, 578999, 578990, 1041545, 592145, 592146, 936780, 1430093, 1430171, 2561375, 1535258, 579208, 558305, 1265037, 1697114, 1272935, 578951, 1265036, 1430679, 4371814, 4371816, 1396022, 1429876, 1505512]"
52496,Komtessen på Steenholt,1939-10-09,99,4.5,4,[35],"[563753, 592186, 117971, 578993, 578058, 114718, 1105397, 1289073, 579170, 936783, 1289074, 1268706, 1265036, 1203881, 142669]"
358333,Nordhavets mænd,1939-10-30,0,5.0,2,[18],"[117963, 579183, 114720, 1059290, 579164, 1017488, 592172, 579000, 579167]"
367591,Elverhøj,1939-12-05,90,5.0,2,"[10751, 18]","[568921, 1437348, 579134, 29042, 209389, 1059294, 1105396, 1017488, 579148, 1335657, 1096143, 578951]"
423299,I dag begynder livet,1939-12-26,0,7.0,2,"[35, 80, 10749]","[579166, 936776, 592161, 85001, 117940, 142669, 578995, 579159, 1096157, 1430781, 579186, 579168, 1430182, 936787, 579004]"
54589,En pige med pep,1940-02-03,0,5.3,3,[35],"[563753, 579166, 225502, 578993, 579154, 579003, 579167, 579168, 579169, 579170, 117973, 579171, 579172, 579173, 579174, 579175, 579176, 579177, 579178, 579179, 579180, 579181, 1095755]"
367606,Jens Langkniv,1940-02-05,0,5.5,2,[36],"[117967, 1430223, 1534087, 578958, 114720, 1041545, 578976, 579174, 579137, 1396022, 1534086, 568923, 2922016, 142903, 1289073, 1442347, 1289062, 2412006, 579164, 578951]"
54594,Familien Olsen,1940-03-18,91,5.0,3,"[35, 10751]","[936775, 117940, 936776, 579200, 85001, 117970, 579166, 117936, 578958, 936779, 936780, 579172, 936781, 117943, 936782, 117958, 579000, 936783, 936784, 936785, 579167, 579170, 142669, 936786, 936787, 578999, 936788]"
423300,I de gode gamle dage,1940-08-09,0,6.0,1,[35],"[591198, 591199, 117963, 114720, 579032, 578995, 579159, 1073084, 579032, 1105404, 579180, 117973, 1289058, 1098523, 142903, 1098524, 936783, 1502159, 579027, 2561439]"
56861,Pas paa svinget i Solby,1940-08-19,0,7.3,3,[35],"[1096155, 936776, 579166, 117940, 117936, 579167, 579170, 579000, 568930, 85001, 114718, 1096156, 1096157, 1096158, 568922, 532247, 579003, 1096143, 936786, 578990, 936782, 579008, 1396023, 1328715, 592172, 579186, 935770, 117960]"
183979,The Child,1940-08-20,85,6.4,5,"[10751, 18, 35]","[1159139, 1159136, 592171, 975645, 579025, 225502, 1148310, 592146, 117973, 579154, 1444145, 579175, 1501721, 1115153, 936786]"
188913,Sommerglæder,1940-09-25,89,7.0,2,"[35, 10751]","[568921, 579002, 222683, 1098523, 579170, 936779, 117971, 1095754, 579200, 1170361, 578994, 579154, 1170362, 114718, 1268861, 579027, 1436803, 1105397, 1268863, 1436804, 936780, 1059294, 117963, 209388, 579032, 936785, 1059187, 1335657, 1436805, 570205, 1289058, 1436807, 298328, 579180, 936786, 1436808, 1287381, 1265037, 579000, 578977, 1436809, 142903, 1017482, 568922, 579184, 579167, 579208, 578990]"
127071,Sørensen og Rasmussen,1940-09-28,96,8.5,2,[35],"[1140106, 563753, 117942, 1204604, 117971, 935813, 1502673, 578995, 579203, 579148, 579174, 579027, 579150, 2590252, 1095755, 1433814, 935807, 1162027, 579178]"
454853,Vagabonden,1940-11-08,0,7.5,2,[35],"[592144, 1105398, 1805660, 51208, 1162027, 1095755, 1502587, 1805661, 1151775, 1501960, 578961, 1432830, 936783, 1307749, 1276222, 2562430]"
367605,Jeg har elsket og levet,1940-12-17,0,7.0,1,[10751],"[935813, 579002, 117963, 1151775, 579154, 1534081, 1534068, 579179, 2922002, 579026, 1059208, 1105399, 570205, 137360, 1287105, 1105400, 579000, 579164, 1390081, 2922004]"
150716,En ganske almindelig pige,1940-12-25,99,7.0,1,[35],"[579183, 85001, 70635, 928903, 579180, 114718, 225502, 117936, 1430352, 117973, 142906, 209394, 1127303, 1430353, 1098524, 568922, 578977, 298328, 592139, 935809, 1086983, 1396023, 1096158, 579158, 142669, 1190038]"
148208,Far skal giftes,1941-01-01,0,5.5,2,"[35, 10751]","[114718, 579002, 936776, 70635, 114720, 117940, 578995, 1059208, 85001]"
218972,En Forbryder,1941-01-30,83,8.0,3,[18],"[579203, 579159, 225502, 936786, 592171, 592144, 114718, 1263277, 1502041, 579186, 1502042, 209394]"
56855,Niels Pind og hans dreng,1941-02-03,0,4.7,3,[35],"[117970, 225502, 568921, 85001, 1263277, 1170361, 579174, 1307749, 579003, 568922, 117964, 579167, 1430136, 1430091, 117973, 1443728, 1098523, 1059463, 578958, 142903, 936802, 579000]"
